FECHA DE CORTE,FK_FUE_FINANCIAMIENTO,VC_RUC_ENTIDAD,CH_VIATICOS_TIPO,CH_VIATICOS_RUTA,VC_VIATICOS_AREA,UUID,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,DT_VIATICOS_FECHAS,VIATICOS_FECHAS_RETORNO,VC_VIATICOS_RUTA,VC_VIATICOS_AUTORIZACION,DC_VIATICOS_COSTO_PASAJES_N,DC_VIATICOS_VIA_N,DC_VIATICOS_TOTAL_N,VC_VIATICOS_RESOLUCION
20230717,0,20145496170,1,2,OGPD,oO7O0Z3lw9O7g,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OGPD,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OGPD,rk7y6V8CF2d7p,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OGPD,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OGPD,Gp5g3U2dW8v8m,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OGPD,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OGPD,rH9m1d1kE3N8Q,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OGPD,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,jg0a0x8HF6r5g,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,Fe7y6t7Kf2M0Q,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA GENERAL RECURSOS HUMANOS,tt9g4Z9vv7C5y,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA GENERAL RECURSOS HUMANOS,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,VICE RECTORADO INVESTIGACION,BI0w5A1No8Y8M,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,VICE RECTORADO INVESTIGACION,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,VICE RECTORADO INVESTIGACION,EL0O9w6Oa1e1i,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,VICE RECTORADO INVESTIGACION,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA GENERAL RECURSOS HUMANOS,sE1W9N2Mg0N7S,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA GENERAL RECURSOS HUMANOS,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OGAJ,tw3O6Y1wT5V3D,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OGAJ,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OGAJ,Wl7X0N6YF2R0G,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OGAJ,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OGAJ,Es4j9M8Ed0E5T,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OGAJ,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OGAJ,Vt2A4M3Vc2k6c,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OGAJ,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,Hn4f8u5pC1y9S,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,MA7N3t2wz6a8u,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,Cj4x0A7pV5U1k,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,WJ2b2O6Nj3C7p,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,Da6E4k4Gs7A8i,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,iG5Y0u6kr5J2y,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,en2C7Z5nE0J3W,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,WC8N3G7tN8c1z,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,AT9i8Y4uT0t6V,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,EX4c1K3KO7O3J,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,NF1V6G1rm8r9a,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,Je3G5A7DT6s3E,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,TK4s6t1tP5v3g,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,SECRETARIA GENERAL,PF2R3o0MR1m1d,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,SECRETARIA GENERAL,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,RECTORADO,DV3U9J4Br3F5k,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,RECTORADO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,RECTORADO,Hy4e0G7Sp8n6t,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,RECTORADO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE LOGISTICA,cJ6n8N0Zm1N8l,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE LOGISTICA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA GENERAL RECURSOS HUMANOS,Sx1N3x5dP7L2e,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA GENERAL RECURSOS HUMANOS,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA GENERAL RECURSOS HUMANOS,qq3r5v7fg9D3W,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA GENERAL RECURSOS HUMANOS,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA GENERAL RECURSOS HUMANOS,MI4U9E8CT2H6y,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA GENERAL RECURSOS HUMANOS,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,en1J9B3CE2H0q,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,gl8m9d9tv0H9X,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,IX3j5k2PY6h4o,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,bu2W8U5Kv6k6j,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,zu5r6n4Co9B6p,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,SV4J4g7jo7g4i,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,SV5R7k1MS9w3S,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,tw7p2Z2uM0n2w,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,xI4L4B6Oj8Q0W,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,uc4x6f4hf5d9k,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,cn5f0i5sI4X1F,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,mV7U6C0Yn7r0M,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,tz7L3Q9ka6F6y,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,bF9K9v4VB1R3M,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,Gx5k3h8Wa6c0v,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,fP5A7T3uG2x8G,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,uh4A6Y0Hf0y7m,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,RK9c4p1UR5a2k,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,Ur8z9D5tv5S8m,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,YB9u2Q4Iz4B1K,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,vh9x3I7Ae8B0v,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,jV2x2e1Jw9l8g,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,lx5r5o4zE0m0o,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,Yr2H8h5ci2s6w,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,rM6y5Y6aO7F5m,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,ya6K2i0cZ4E6H,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,FU3g4N3Ej4Z6m,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,jW4F0L4xq3d5w,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,Jt4O5f4pf5L6H,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,BT5i4x5QS8c2M,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,gQ4T2z6pv3a3H,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,tu9L5j1xl4I1L,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,nf8c3b0nz7P4W,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,lA2N0G5nv7c7r,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,Vk1x5y4fa9x5E,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,sH0y9M8lW1k0U,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,bj3N7S1XY4U9n,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,BN6r1z3Rp1W4o,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,bY7s8z2pD7D6w,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,Uz8F3w5pV4w5q,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,WL3u5P4Ve5q3Y,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OFICINA DE MANTENIMIENTO,Ho5k5p0pW0V4h,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OFICINA DE MANTENIMIENTO,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OGAJ,Sp5T7E6Pl7g8d,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OGAJ,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OGAJ,vB6k4g0wC4K5X,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OGAJ,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OGAJ,xV2L2l9cf7d6A,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OGAJ,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,OCNI,pa4e8p8Vq8J4v,PUNO,PUNO,PUNO,210101,20200220,20200223,PUNO-TACNA-PUNO,OCNI,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,xH1O4s8QU0Q4K,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,zx4X4d2cG4z6M,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,Ga4e0I4Mg4b4V,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,Bw2L6N2bh9I0g,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,xX9E0l5Pv7F7i,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,kr5Y1F5OU8d7B,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,YY9I0S1ID6Z1Z,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,sK3O5S2KY0v2z,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,Ny5e7Y9lb6H7n,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,gr2t1H7Bv3C1J,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,tY1E0o8ja0w0M,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,cp1j1X3pP0Q1A,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,eI5P5m6sH0L9g,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,jD6L2H3es3k2Y,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,ta8h3o0AR8i0Z,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,pR5Z4j0Rf0S1e,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,ot7T8z4Ve6n1Q,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,Tv0S3a8Xi1P8A,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,bb7A5m8PQ4K8H,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,Ah7c5C2be9k2E,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,Ql0W3u1Nk0O8M,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,0,20145496170,1,2,DGA,sX6T9H8XK7B4z,PUNO,PUNO,PUNO,210101,20200227,20200301,PUNO-TACNA-PUNO,DGA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,9,20145496170,1,2,CPBS ILLPA,uf8O9b1VH7N9w,PUNO,PUNO,PUNO,210101,20200226,20200229,PUNO-TACNA-PUNO,CPBS ILLPA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,9,20145496170,1,2,CPBS ILLPA,UY5k4X8ex9d4O,PUNO,PUNO,PUNO,210101,20200226,20200229,PUNO-TACNA-PUNO,CPBS ILLPA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,9,20145496170,1,2,CPBS ILLPA,yG1W5I2Fh3d3s,PUNO,PUNO,PUNO,210101,20200226,20200229,PUNO-TACNA-PUNO,CPBS ILLPA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,9,20145496170,1,2,VICE RECTORADO INVESTIGACION,PL2a6e7pe7m9c,PUNO,PUNO,PUNO,210101,20200226,20200229,PUNO-TACNA-PUNO,VICE RECTORADO INVESTIGACION,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,9,20145496170,1,2,CPBS ILLPA,dp3q3X8KQ3s4r,PUNO,PUNO,PUNO,210101,20200226,20200229,PUNO-TACNA-PUNO,CPBS ILLPA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,9,20145496170,1,2,CPBS ILLPA,em9Y8F3lJ5E8M,PUNO,PUNO,PUNO,210101,20200226,20200229,PUNO-TACNA-PUNO,CPBS ILLPA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,9,20145496170,1,2,CPBS ILLPA,dZ9x5l4JW7R6X,PUNO,PUNO,PUNO,210101,20200226,20200229,PUNO-TACNA-PUNO,CPBS ILLPA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,9,20145496170,1,2,CPBS ILLPA,No3i2c0HD8k3R,PUNO,PUNO,PUNO,210101,20200226,20200229,PUNO-TACNA-PUNO,CPBS ILLPA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,9,20145496170,1,2,CPBS ILLPA,up3x1I5ec5S0b,PUNO,PUNO,PUNO,210101,20200226,20200229,PUNO-TACNA-PUNO,CPBS ILLPA,0.0,500.0,500.0,PLANILLA DE VIATICOS
20230717,9,20145496170,1,2,CPBS ILLPA,sc0N9E8vQ3w9n,PUNO,PUNO,PUNO,210101,20200226,20200229,PUNO-TACNA-PUNO,CPBS ILLPA,0.0,500.0,500.0,PLANILLA DE VIATICOS
